osm_type,osm_id,name,tag_key,tag_value,amenity,tourism,shop,leisure,public_transport,railway,highway,historic,office,addr_street,addr_housenumber,lon,lat,all_tags_json
way,1446979197,Neubrunnenplatz / Römerpassage,public_transport,platform,,,,,platform,,platform,,,,,8.2657574,50.0017906,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""platform"", ""lit"": ""yes"", ""name"": ""Neubrunnenplatz / Römerpassage"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""source:position"": ""HiRes aerial imagery"", ""tactile_paving"": ""yes""}"
node,5552154587,Neubrunnenstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2630330,50.0033612,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-07-10"", ""departures_board"": ""realtime"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""A"", ""name"": ""Neubrunnenstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""Kein Kasseler Bord""}"
node,13477046233,Neubrunnenstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2624637,50.0036933,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""covered"": ""no"", ""departures_board"": ""realtime"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""B"", ""name"": ""Neubrunnenstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""route_ref"": ""9; 67; 68; 76; 79; 92; 93"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node,5553301456,Pfaffengasse,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2709590,49.9967872,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Pfaffengasse"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""wheelchair:description"": ""Kein Kasseler Bord""}"
node,5553301457,Pfaffengasse,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2710944,49.9973166,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""A"", ""name"": ""Pfaffengasse"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""wheelchair:description"": ""Kein Kasseler Bord""}"
node,452384804,Rheingoldhalle/Rathaus,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2756270,50.0010643,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""C"", ""name"": ""Rheingoldhalle/Rathaus"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""wheelchair"": ""yes""}"
node,1659723570,Rheingoldhalle/Rathaus,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2750195,50.0013272,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""A"", ""name"": ""Rheingoldhalle/Rathaus"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
way,1215426612,Rheingoldhalle/Rathaus,public_transport,platform,,,,,platform,,platform,,,,,8.2751577,50.0012453,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""covered"": ""yes"", ""highway"": ""platform"", ""lit"": ""yes"", ""local_ref"": ""B"", ""name"": ""Rheingoldhalle/Rathaus"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""passenger_information_display"": ""yes"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""wheelchair"": ""yes""}"
node,1425402328,Schillerplatz,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2668694,49.9986660,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""bus_stop:info:vocal"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Schillerplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""tram"": ""yes""}"
node,11959743666,Schillerplatz,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2669537,49.9987717,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""bus_stop:info:vocal"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Schillerplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""tram"": ""yes""}"
node,5553357234,Schusterstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2710515,50.0019346,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""covered"": ""yes"", ""dfi"": ""yes"", ""highway"": ""bus_stop"", ""kerb"": ""raised"", ""kerb:approach_aid"": ""yes"", ""lit"": ""yes"", ""local_ref"": ""A"", ""name"": ""Schusterstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""Kasseler Bord vorhanden""}"
node,5553357235,Schusterstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2711937,50.0020647,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""dfi"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""B"", ""name"": ""Schusterstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""Kein Kasseler Bord""}"
node,9629670521,Schusterstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2706357,50.0023407,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""local_ref"": ""C"", ""name"": ""Schusterstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes""}"
node,11688517410,Schwimm- und Sportbus,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2556338,49.9983625,"{""bench"": ""no"", ""bin"": ""no"", ""bus"": ""yes"", ""departures_board"": ""no"", ""description"": ""\""Schulbushaltestelle Mo-Fr 08:00 bis 16:30 Uhr hier nicht parken\"""", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Schwimm- und Sportbus"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node,4757868618,Wallstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2540788,50.0025389,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Wallstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""wheelchair"": ""yes""}"
node,4757868619,Wallstraße,public_transport,platform,,,,,platform,,bus_stop,,,,,8.2551182,50.0023897,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Wallstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""wheelchair"": ""yes""}"
way,129171468,,public_transport,platform_edge,,,,,platform_edge,,,,,,,8.2586932,49.9997901,"{""barrier"": ""kerb"", ""kerb"": ""raised"", ""public_transport"": ""platform_edge"", ""tactile_paving"": ""yes""}"
way,1529456825,,public_transport,platform_edge,,,,,platform_edge,,,,,,,8.2719042,49.9996082,"{""barrier"": ""kerb"", ""kerb"": ""raised"", ""public_transport"": ""platform_edge"", ""tactile_paving"": ""yes""}"
way,1529456826,,public_transport,platform_edge,,,,,platform_edge,,,,,,,8.2719925,49.9996295,"{""barrier"": ""kerb"", ""kerb"": ""raised"", ""public_transport"": ""platform_edge"", ""tactile_paving"": ""yes""}"
way,1534949460,,public_transport,platform_edge,,,,,platform_edge,,,,,,,8.2585092,49.9995433,"{""barrier"": ""kerb"", ""kerb"": ""raised"", ""public_transport"": ""platform_edge"", ""tactile_paving"": ""yes""}"
node,7141879068,Mainz Hauptbahnhof,public_transport,station,,,,,station,station,,,,Bahnhofplatz,1,8.2587230,50.0011130,"{""addr:city"": ""Mainz"", ""addr:country"": ""DE"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""55116"", ""addr:street"": ""Bahnhofplatz"", ""departures_board"": ""realtime"", ""gtfs:stop_id:FR-SNCF"": ""StopArea:OCE80190512"", ""name"": ""Mainz Hauptbahnhof"", ""note"": ""Bahnsteige und Haltepositionen in Mainz sind jeweils in Xa und Xb aufgeteilt."", ""operator"": ""DB InfraGO"", ""operator:short"": ""InfraGO"", ""operator:wikidata"": ""Q122870674"", ""operator:wikipedia"": ""de:DB InfraGO"", ""public_transport"": ""station"", ""railway"": ""station"", ""railway:ref"": ""FMZ"", ""railway:station_category"": ""2"", ""short_name"": ""Mainz Hbf"", ""smoking"": ""separated"", ""train"": ""yes"", ""uic_ref"": ""8000240"", ""url"": ""https://www.bahnhof.de/mainz-hbf"", ""website"": ""https://www.bahnhof.de/mainz-hbf"", ""wheelchair"": ""yes"", ""wikidata"": ""Q636700"", ""wikimedia_commons"": ""Category:Mainz Hauptbahnhof"", ""wikipedia"": ""de:Mainz Hauptbahnhof""}"
node,249332121,Agentur für Arbeit / Katholische Hochschule,public_transport,stop_position,,,,,stop_position,tram_stop,,,,,,8.2556428,49.9973674,"{""local_ref"": ""A"", ""name"": ""Agentur für Arbeit / Katholische Hochschule"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes"", ""wheelchair"": ""yes""}"
node,1425681294,Agentur für Arbeit / Katholische Hochschule,public_transport,stop_position,,,,,stop_position,tram_stop,,,,,,8.2552775,49.9971849,"{""local_ref"": ""B"", ""name"": ""Agentur für Arbeit / Katholische Hochschule"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes"", ""wheelchair"": ""yes""}"
node,11807178607,Agentur für Arbeit / Katholische Hochschule,public_transport,stop_position,,,,,stop_position,,,,,,,8.2552090,49.9972179,"{""bus"": ""yes"", ""local_ref"": ""D"", ""name"": ""Agentur für Arbeit / Katholische Hochschule"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,11807178608,Agentur für Arbeit / Katholische Hochschule,public_transport,stop_position,,,,,stop_position,,,,,,,8.2556417,49.9972848,"{""bus"": ""yes"", ""local_ref"": ""C"", ""name"": ""Agentur für Arbeit / Katholische Hochschule"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,4178746339,Baentschstraße,public_transport,stop_position,,,,,stop_position,,,,,,,8.2568678,50.0023288,"{""bus"": ""yes"", ""local_ref"": ""A"", ""name"": ""Baentschstraße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,348073837,Bauhofstraße / Landesmuseum,public_transport,stop_position,,,,,stop_position,,,,,,,8.2690431,50.0044194,"{""bus"": ""yes"", ""local_ref"": ""A"", ""name"": ""Bauhofstraße / Landesmuseum"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,897132529,Bauhofstraße / Landesmuseum,public_transport,stop_position,,,,,stop_position,,,,,,,8.2689617,50.0039678,"{""bus"": ""yes"", ""local_ref"": ""C"", ""name"": ""Bauhofstraße / Landesmuseum"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,12344487570,Bauhofstraße / Landesmuseum,public_transport,stop_position,,,,,stop_position,,,,,,,8.2690112,50.0043936,"{""bus"": ""yes"", ""local_ref"": ""B"", ""name"": ""Bauhofstraße / Landesmuseum"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,12526507063,Bauhofstraße / Landesmuseum,public_transport,stop_position,,,,,stop_position,,,,,,,8.2692469,50.0037795,"{""bus"": ""yes"", ""local_ref"": ""D"", ""name"": ""Bauhofstraße / Landesmuseum"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,344524083,Botanischer Garten,public_transport,stop_position,,,,,stop_position,,,,,,,8.2458185,49.9917601,"{""bus"": ""yes"", ""name"": ""Botanischer Garten"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,150602418,Brückenplatz,public_transport,stop_position,,,,,stop_position,,bus_stop,,,,,8.2741448,50.0030507,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""local_ref"": ""A"", ""name"": ""Brückenplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position"", ""wikimedia_commons"": ""File:Bushalt Mainz Brückenplatz A und B mit Linie 56.jpg""}"
node,577328346,Brückenplatz,public_transport,stop_position,,,,,stop_position,,bus_stop,,,,,8.2745888,50.0033138,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""local_ref"": ""C"", ""name"": ""Brückenplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,577331038,Brückenplatz,public_transport,stop_position,,,,,stop_position,,bus_stop,,,,,8.2748006,50.0033253,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""local_ref"": ""D"", ""name"": ""Brückenplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,1415491832,Brückenplatz,public_transport,stop_position,,,,,stop_position,,bus_stop,,,,,8.2741838,50.0031624,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""local_ref"": ""B"", ""name"": ""Brückenplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position"", ""wikimedia_commons"": ""File:Bushalt Mainz Brückenplatz A und B mit Linie 56.jpg""}"
node,5553357232,Brückenplatz,public_transport,stop_position,,,,,stop_position,,,,,,,8.2734161,50.0034229,"{""bus"": ""yes"", ""local_ref"": ""E"", ""name"": ""Brückenplatz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position"", ""survey:date"": ""2021-03-25""}"
node,6716481960,Fernbushalt Mainz,public_transport,stop_position,,,,,stop_position,,,,,,,8.2583834,50.0006003,"{""bus"": ""yes"", ""name"": ""Fernbushalt Mainz"", ""operator"": ""Flixbus;Postbus;MeinFernbus"", ""public_transport"": ""stop_position"", ""route_ref"": ""Flixbus 013, 026, 028, 085, 090, 207, 227, 320, 476, N13, N90, N952, N955, N1720""}"
node,348044331,Fischtor / Antenne Mainz,public_transport,stop_position,,,,,stop_position,,,,,,,8.2770464,49.9991537,"{""bus"": ""yes"", ""name"": ""Fischtor / Antenne Mainz"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,4846924838,Fritz-Kohl-Straße,public_transport,stop_position,,,,,stop_position,,,,,,,8.2539867,50.0041364,"{""bus"": ""yes"", ""local_ref"": ""A"", ""name"": ""Fritz-Kohl-Straße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
node,11980063247,Fritz-Kohl-Straße,public_transport,stop_position,,,,,stop_position,,,,,,,8.2540566,50.0041822,"{""bus"": ""yes"", ""local_ref"": ""B"", ""name"": ""Fritz-Kohl-Straße"", ""network"": ""Rhein-Main-Verkehrsverbund"", ""network:short"": ""RMV"", ""network:wikidata"": ""Q314042"", ""network:wikipedia"": ""de:Rhein-Main-Verkehrsverbund"", ""operator"": ""Mainzer Verkehrsgesellschaft"", ""operator:short"": ""MVG"", ""operator:wikidata"": ""Q1885780"", ""operator:wikipedia"": ""de:Mainzer Verkehrsgesellschaft"", ""public_transport"": ""stop_position""}"
